wl,F_27657_A,F_27657_S,F_27653_A,F_27653103_A,F_27653101_A,F_27653102_A,F_27656_A,F_RD20011100_A,F_RD20011_A,F_RD20011_C,F_27631_A,F_27631_S,F_27632_AWHITE,F_27632_A.YELL,F_27634_A,F_27635_K,F_27635_C,F_27635_P,F_27636_A,F_27636_X,F_27633_A,F_27638_A,F_27639_W,F_27639_P,F_27640_A,F_27641_A,F_27642_P,F_27642_Y,F_27644_S,F_27644_A,F_27643_A,F_27645_P,F_27645_R,F_27645_A,F_27648_A,F_27649_P,F_27649_W,F_27650_A,F_27651_A,F_27685_A,F_RD20014_A,F_RD20014_J,F_27658_A,F_27659_K,F_27659_P,F_27659_A,F_27661_A,F_27662_K,F_27663_A,F_27664_A,F_27665_A,F_27666_A,F_27666_I,F_27668_S,F_27669_A,F_27670_S,F_27671_A,F_27672_A,F_27673_A,F_27673_S,F_27674_Y,F_27674_E,F_27674_A,F_27680_A,F_27681_A,F_27682_K,F_27682_P,F_27683_A,F_27683_W,F_27683_Y,F_27688_Z,F_27688_A,F_27688_K,F_27688_P,F_27688_S
441,29.65319923,4.110256219,32.6222581,33.026208,0.720655944,2.542142786,1.611653014,23.44329639,0.944160142,1.326156173,39.54326086,6.730860237,45.11067008,22.79246818,26.23598497,48.12553107,18.76800404,36.67136048,15.369512,4.532636079,19.08494507,23.46220934,49.55211707,9.392069789,1.9284164,27.19167416,23.96536902,20.63417795,7.610660635,49.20382256,5.011119888,41.90466112,9.217514778,44.61997956,21.98392014,15.16112735,48.32331404,75.83311248,30.82088762,37.8088008,7.039179535,47.80345457,3.957307336,1.024302434,0.400658395,34.64412796,36.68169174,170.101504,26.51217811,3.950606372,19.60208401,52.03538204,1.208812421,33.87909992,5.323882364,1.404601139,35.60690609,22.92061345,22.68273288,2.961722637,49.08474841,38.23380681,35.71396595,22.79775025,9.260307273,40.86631864,45.80583676,16.73261378,58.68941555,19.16653068,2.306184604,33.91668222,3.730105222,5.40034088,2.71318149
442,29.7074633,4.197572674,34.00481933,33.23753948,0.738152019,2.549372972,1.633784103,23.5964893,0.935168941,1.313194184,39.74559012,7.237525146,45.41816394,22.80104152,26.57124792,48.29062242,18.75599414,37.40788872,15.41561057,4.572036678,19.20965045,23.8124624,50.19645175,9.44731514,1.90574221,27.66758854,23.99607097,21.29001615,7.731106881,49.45992424,5.076318574,42.00801398,9.211783291,44.77253573,22.17332695,15.22890388,48.50574377,76.65836962,31.18812296,38.60031952,6.995804037,48.47266294,3.982689635,0.984570975,0.405595523,35.0196949,36.65480726,170.4852187,27.14897995,4.001758325,19.54596014,53.30319883,1.284594997,34.64416886,5.360851659,1.445818136,35.65068005,23.37787091,22.68873898,2.995750034,49.22624876,38.36141162,36.06775558,22.93784623,9.211898456,40.99911655,45.93510999,16.88212788,59.06098596,19.92361212,2.332606947,34.00655752,3.690353129,5.408440555,2.752836359
443,29.75524763,4.285729919,35.42967557,33.43376301,0.755499836,2.557480285,1.655599874,23.73206646,0.927955276,1.30228484,39.94041046,7.768881088,45.71633187,22.80407055,26.89653941,48.40774087,18.72340424,38.13955763,15.45460803,4.611892965,19.34341569,24.16018372,50.81927712,9.501263922,1.883276476,28.13722758,24.02176075,21.95964457,7.853021387,49.68240724,5.142446022,42.11007897,9.201652746,44.90682225,22.35241354,15.29717009,48.6907856,77.42941505,31.55686156,39.39200452,6.963617445,49.13493418,4.006338802,0.949660592,0.412431235,35.37932671,36.60560174,170.8524341,27.78941128,4.053558974,19.47182449,54.57472306,1.362845841,35.40847649,5.396149961,1.488052484,35.69274243,23.83327768,22.68943764,3.029721388,49.3453798,38.45671482,36.40062704,23.06020475,9.176141604,41.10487833,46.02604171,17.03087241,59.39134941,20.69992243,2.358827722,34.08629115,3.658045375,5.417785972,2.793061325
444,29.79717769,4.375595749,36.87032986,33.61576958,0.772980319,2.566082988,1.677494845,23.85274482,0.922011858,1.293072237,40.12816422,8.318075267,46.00535299,22.80403231,27.21326237,48.48876622,18.67541032,38.85968263,15.48635786,4.65186213,19.48293896,24.50464584,51.42060698,9.553455317,1.861067605,28.59819122,24.04315689,22.63448595,7.975749695,49.8793066,5.209217589,42.21062353,9.18786281,45.02766448,22.52099616,15.36464635,48.87566685,78.15347197,31.92419271,40.17824864,6.939808858,49.78674987,4.028795751,0.919020692,0.420947706,35.72480675,36.53876781,171.2063239,28.426662,4.105569773,19.38439209,55.83597449,1.44477428,36.1657455,5.430184522,1.532011058,35.73197675,24.28894926,22.68490529,3.06486437,49.44764756,38.5255721,36.71667568,23.16679582,9.149856764,41.18804534,46.08448596,17.17860408,59.68929212,21.4831931,2.384831942,34.15624279,3.631787413,5.428750139,2.835141545
445,29.83387894,4.468037959,38.30028524,33.78445017,0.790874393,2.574799345,1.699863531,23.96124132,0.916831398,1.285200471,40.3092937,8.878254889,46.2854064,22.80340384,27.52281971,48.54557827,18.61718838,39.56157918,15.51071353,4.691601365,19.62491843,24.84512133,52.00045511,9.603428506,1.839164004,29.04807941,24.06097792,23.30596302,8.098637347,50.05865737,5.276348632,42.30941511,9.171153152,45.13988782,22.6788911,15.43005302,49.05761485,78.83776362,32.28720574,40.95344471,6.921567379,50.42459158,4.050601399,0.892100685,0.430927109,36.0579184,36.45899812,171.5500618,29.05392197,4.157352173,19.28837798,57.07297285,1.531589643,36.90969854,5.463362596,1.57840073,35.76726655,24.74700117,22.67521837,3.102406655,49.53855807,38.57383911,37.01999684,23.25958945,9.129863984,41.25305894,46.11629674,17.3250796,59.96360028,22.26115562,2.410604622,34.21677213,3.610184697,5.44170606,2.880362176
446,29.86597686,4.563924344,39.69304475,33.94069577,0.80946298,2.583247617,1.72310045,24.06027291,0.911906607,1.278313636,40.48424123,9.442567163,46.55667118,22.80466217,27.82661435,48.59005681,18.55391438,40.2385627,15.52752853,4.73076786,19.76605225,25.18088271,52.55883533,9.650722671,1.817614078,29.48449206,24.07594236,23.96549852,8.221029883,50.22849459,5.343554509,42.40622115,9.152263438,45.24831765,22.8259146,15.49211047,49.23385693,79.48951322,32.64298994,41.71198558,6.906082107,51.04494089,4.072296657,0.86834998,0.44215162,36.380445,36.3709853,171.8868215,29.66438105,4.208467625,19.18849722,58.2717379,1.624501255,37.63405829,5.496091434,1.627928375,35.79749534,25.20954892,22.6604533,3.143575916,49.62361733,38.60737153,37.31468587,23.34055565,9.112983311,41.30436048,46.12732807,17.47005569,60.22306009,23.0215415,2.436130776,34.26823885,3.591842678,5.457026739,2.930008374
447,29.8940969,4.664122701,41.02211144,34.08539736,0.829027005,2.591046069,1.747600117,24.15255652,0.906730198,1.272055828,40.65344913,10.00415929,46.81932645,22.81028435,28.12604922,48.63408166,18.49076431,40.88394863,15.53665632,4.769018807,19.90303859,25.51120254,53.09576143,9.694876992,1.796466234,29.90502913,24.08876874,24.60451518,8.342272845,50.39685332,5.410550579,42.50080908,9.131933334,45.35777936,22.96188296,15.54953906,49.40162041,80.11594397,32.98863463,42.44826409,6.890542146,51.64427937,4.094422441,0.847217984,0.454403411,36.69416993,36.279422,172.2197768,30.25122913,4.258477581,19.08946484,59.41828938,1.724718446,38.33254743,5.528778292,1.681300868,35.82154667,25.67870802,22.64068651,3.189599826,49.70833137,38.63202504,37.6048381,23.41166445,9.096034793,41.34639132,46.12343396,17.61328904,60.47645775,23.75208221,2.461395419,34.31100264,3.57536681,5.475085182,2.985365295
448,29.91886453,4.769500825,42.26098835,34.21944593,0.849847392,2.597812962,1.773757048,24.2408091,0.900794881,1.266071143,40.81735972,10.55617849,47.07355131,22.82274741,28.42252723,48.68953261,18.43291416,41.49105242,15.53795038,4.806011396,20.03257561,25.83535336,53.61124721,9.735430653,1.775768878,30.30729054,24.10017559,25.21443576,8.461711775,50.57176859,5.4770522,42.59294635,9.110902509,45.47309832,23.08661243,15.60105916,49.55813261,80.72427911,33.3212291,43.15667307,6.872136594,52.21908858,4.117519665,0.828154106,0.467464657,37.00087654,36.18900085,172.5521012,30.80765608,4.306943493,18.99599589,60.49864704,1.833450541,38.99888862,5.56183042,1.739225082,35.83830405,26.15659399,22.61599445,3.241706058,49.79820621,38.65365529,37.89454888,23.47488585,9.075838478,41.38359282,46.11046843,17.75453638,60.73257947,24.44050926,2.486383564,34.34542319,3.559362546,5.496254395,3.047718096
449,29.94090523,4.880926511,43.38317852,34.34373247,0.872205065,2.60316656,1.801965762,24.3277476,0.893593368,1.260003676,40.97641532,11.09177195,47.31952484,22.84452838,28.7174513,48.76828946,18.38553992,42.0531895,15.53126418,4.841402819,20.15136146,26.15260772,54.10530646,9.771922834,1.755570416,30.68887624,24.11088143,25.78668298,8.578692213,50.76127546,5.542774728,42.6824004,9.089910629,45.59909992,23.19991928,15.64539114,49.70062088,81.32174186,33.63786267,43.83160535,6.848054554,52.7658501,4.142129243,0.810607755,0.481117533,37.30234821,36.1044145,172.8869686,31.32685176,4.353426813,18.91280542,61.49883061,1.951906869,39.62680455,5.595655072,1.802407892,35.84665102,26.64532234,22.58645353,3.301122287,49.89874785,38.67811797,38.18791354,23.53218987,9.049214414,41.42040635,46.0942855,17.89355441,61.00021144,25.07455414,2.511080225,34.37186018,3.542435337,5.520907381,3.118351934
450,29.96084445,4.999267555,44.362185,34.45914797,0.896380946,2.606725126,1.832620772,24.41608895,0.88461837,1.253497523,41.13105824,11.60408689,47.55742616,22.87810431,29.01222435,48.882232,18.35381755,42.56367532,15.51645121,4.874850267,20.2560943,26.46223815,54.57795299,9.803892717,1.735919255,31.04738616,24.12160478,26.31267959,8.692559702,50.97340898,5.607433523,42.76893867,9.069697362,45.74060954,23.30161978,15.68125535,49.82631252,81.91555542,33.93562465,44.46745379,6.815485126,53.2810455,4.168792089,0.79402834,0.495144213,37.60036829,36.03035559,173.2275525,31.80200604,4.397488992,18.84460846,62.40485985,2.081296756,40.21001787,5.630659501,1.871556172,35.84547109,27.14700858,22.5521402,3.369076184,50.01546233,38.71126874,38.48902744,23.58554653,9.012982647,41.46127325,46.08073918,18.03009984,61.28813987,25.64194834,2.535470418,34.3906733,3.523190637,5.549417147,3.198551966
451,29.9746956,5.119126876,45.25944583,34.55910748,0.91277003,2.609696801,1.856822631,24.49178413,0.875503354,1.247026347,41.27556956,12.12331989,47.78110996,22.91333565,29.28458847,48.98544343,18.31859176,43.01517693,15.49168396,4.905319447,20.35379626,26.76185596,55.00628249,9.831617749,1.716308553,31.37851132,24.1311197,26.81642569,8.794586299,51.1761679,5.671142119,42.85173,9.049583814,45.88048079,23.38897622,15.70988575,49.93549825,82.4464997,34.21723538,45.06586436,6.776342428,53.7644858,4.189007407,0.779456055,0.507185403,37.87909385,35.94997659,173.5606899,32.23870291,4.438249986,18.775361,63.2260093,2.211334337,40.74856013,5.664006137,1.940165011,35.83904419,27.6548109,22.51107391,3.439227612,50.12697815,38.72782335,38.77258968,23.62202021,8.970089046,41.48607917,46.04008273,18.1594312,61.5547862,26.17021815,2.551261987,34.3964683,3.504164064,5.57644028,3.280929266
452,29.97873765,5.235427204,46.1514862,34.63761698,0.913778891,2.613434662,1.867398378,24.54110475,0.868060657,1.241349204,41.40512569,12.68027274,47.98569692,22.93974554,29.51607372,49.02964833,18.25947687,43.40948467,15.45576044,4.932436733,20.4536127,27.05051372,55.37279693,9.85584265,1.696296795,31.68166274,24.13774147,27.32594453,8.87894727,51.3362011,5.734341819,42.93042951,9.028260981,46.00029624,23.46013647,15.73369704,50.03153567,82.86123113,34.48807853,45.63434877,6.735256195,54.21998631,4.195723532,0.768305596,0.515708536,38.12446158,35.84521298,173.8728156,32.64878707,4.475538281,18.6875679,63.98487005,2.332880324,41.24945538,5.693079206,2.002504365,35.83191545,28.16109878,22.46169429,3.505390781,50.21087706,38.70199249,39.01472355,23.62956274,8.926363117,41.47456339,45.94313658,18.27831249,61.7586278,26.69409779,2.552192513,34.38475478,3.488867597,5.597526296,3.358424878
453,29.97399445,5.349516053,47.03443993,34.69645377,0.902705824,2.617774366,1.867332264,24.56724874,0.862051299,1.236538276,41.52151198,13.26900039,48.17326514,22.95930505,29.71376499,49.02318863,18.1798033,43.75359881,15.40947236,4.956850311,20.55542666,27.32964594,55.68561946,9.876807509,1.676030377,31.96002034,24.14150054,27.83869351,8.949342968,51.45951874,5.797239632,43.00553401,9.005523364,46.10297476,23.51624511,15.75318071,50.11625243,83.1757878,34.74923836,46.17609843,6.693488957,54.65003509,4.191655075,0.760588123,0.521735877,38.34092424,35.71893192,174.166501,33.03483953,4.509978126,18.58376746,64.68743665,2.448863917,41.71691511,5.718618654,2.060443408,35.82336623,28.66680459,22.40470797,3.569024886,50.27109494,38.63887429,39.22166063,23.61147527,8.882950368,41.43094775,45.7966055,18.38875861,61.90853477,27.21213066,2.541291614,34.35724815,3.477371229,5.614387595,3.432818909
454,29.96148985,5.462740936,47.90444082,34.73739517,0.882849124,2.622551573,1.859608542,24.57341404,0.857236301,1.232665748,41.62651378,13.88355783,48.3458927,22.97398524,29.88474716,48.97440625,18.08290146,44.05451965,15.35361144,4.979208366,20.65912117,27.60068711,55.95287322,9.894752413,1.655655696,32.21676402,24.14242731,28.35213005,9.009473742,51.55213099,5.860042566,43.07754033,8.981165465,46.19143525,23.55844675,15.76882827,50.19147621,83.40620779,35.00179911,46.69430476,6.652303241,55.05712017,4.17951665,0.756314793,0.526289689,38.53293461,35.57400053,174.444317,33.39944128,4.542193768,18.46649803,65.33970365,2.562214315,42.15515078,5.741364428,2.115851313,35.81267787,29.17286075,22.34082159,3.631589125,50.31156766,38.54356684,39.39963251,23.57105896,8.840996306,41.35945405,45.60719429,18.49278446,62.01337719,27.72286015,2.521588907,34.31566383,3.469744953,5.628736574,3.505891465
455,29.94224768,5.576449368,48.75762268,34.76221848,0.857507088,2.627601944,1.847211462,24.56279857,0.853376682,1.229803803,41.72191644,14.51800002,48.5056577,22.98575716,30.03610514,48.89164314,17.97210178,44.31924747,15.2889694,5.000159085,20.76457927,27.86507172,56.18268137,9.909917452,1.635319149,32.45507372,24.1405522,28.86371157,9.063039946,51.62004802,5.922957629,43.14694528,8.954981782,46.26859655,23.58788599,15.78113121,50.25903465,83.56852919,35.24684506,47.19215917,6.612961577,55.4437296,4.162022868,0.755496766,0.530392236,38.70494545,35.41328597,174.7088348,33.7451733,4.572809456,18.33829793,65.94766561,2.675860716,42.56837386,5.762056474,2.170597255,35.79913174,29.68019965,22.27074179,3.694542694,50.3362311,38.42116826,39.5548708,23.51161494,8.801646437,41.26430412,45.38160771,18.59240494,62.08202516,28.22482967,2.496114012,34.26171725,3.466058765,5.642285631,3.579422654
456,29.91729178,5.691988861,49.59011931,34.77270102,0.82997801,2.632761138,1.833125277,24.53860027,0.850233462,1.228024625,41.80950531,15.16638193,48.65463821,22.9965919,30.17492382,48.7832412,17.85073469,44.55478257,15.21633797,5.020350655,20.87168401,28.12423428,56.38316707,9.922542714,1.615167131,32.67812934,24.13590565,29.37089547,9.113741931,51.66927999,5.98619183,43.21424568,8.926766819,46.33737757,23.60570743,15.79058103,50.32075542,83.67879007,35.48546045,47.67285308,6.576726493,55.81235142,4.141888341,0.758145199,0.535065782,38.86140953,35.23965538,174.9626254,34.07461659,4.602449436,18.20170547,66.51731708,2.79273232,42.96079582,5.781434738,2.226550407,35.78200918,30.18975368,22.19517521,3.759344789,50.34902113,38.27677665,39.69360706,23.43644438,8.766046267,41.14971979,45.12655055,18.68963496,62.12334878,28.71658259,2.467896546,34.19712383,3.466382657,5.656747165,3.655192582
457,29.88764601,5.810706928,50.39806451,34.7706201,0.803560186,2.637864815,1.820334238,24.50401706,0.847567661,1.227400397,41.89106573,15.82275853,48.79491233,23.0084605,30.30828809,48.65754238,17.7221306,44.76812523,15.13650886,5.04043126,20.98031843,28.37960927,56.56245347,9.932868288,1.595346039,32.88911081,24.12851807,29.87113917,9.165280048,51.7058371,6.049952176,43.27993836,8.896315075,46.40069715,23.61305567,15.79766922,50.37846619,83.75302852,35.71872955,48.1395779,6.544860518,56.16547368,4.121827682,0.764271253,0.541332591,39.00677964,35.0559759,175.20826,34.39035214,4.631737957,18.05925898,67.05465261,2.915758325,43.33662815,5.800239166,2.285579944,35.76059155,30.70245524,22.11482849,3.827454609,50.35387362,38.11549013,39.82207291,23.34884842,8.735341304,41.01992287,44.84872758,18.78648943,62.14621815,29.19666232,2.439966126,34.12359898,3.470786625,5.673833573,3.734981356
458,29.85433421,5.933951084,51.17759211,34.75775304,0.781551912,2.642748633,1.811822596,24.46224688,0.845140299,1.228003302,41.96838305,16.4811848,48.92855814,23.02333403,30.44328284,48.5228886,17.58961993,44.96627575,15.05027379,5.061049088,21.09036555,28.63263121,56.72866372,9.941134263,1.57600227,33.09119804,24.11841989,30.36190008,9.22135465,51.73572949,6.114445677,43.34452014,8.863421052,46.46147419,23.61107531,15.80288728,50.43399461,83.80728261,35.94773662,48.59552506,6.518626181,56.50558441,4.104555501,0.773886085,0.550214927,39.14550853,34.86511467,175.4483096,34.69496095,4.661299268,17.9134968,67.56566677,3.047867931,43.7000823,5.819209705,2.349555038,35.73416021,31.21923673,22.03040827,3.900331348,50.35472445,37.9424068,39.94649992,23.2521282,8.710677054,40.8791352,44.55484359,18.88498324,62.15950335,29.66361224,2.415352371,34.04285813,3.47934066,5.695257255,3.820569082
459,29.81838021,6.063068841,51.92483589,34.73587715,0.767251482,2.647248254,1.810574603,24.41648766,0.842712395,1.229905525,42.04324262,17.13571571,49.05765374,23.04318356,30.58699297,48.38762178,17.45653311,45.15623442,14.95842449,5.082852325,21.20170843,28.88473458,56.88992099,9.947580728,1.557282219,33.28757094,24.10564152,30.84063562,9.285666087,51.76496735,6.179879339,43.40848784,8.827879251,46.52262755,23.60091095,15.80672672,50.48916835,83.85759044,36.17356592,49.04388595,6.499286009,56.83517166,4.092786413,0.787000855,0.562735054,39.28204899,34.66993885,175.6853454,34.99102401,4.691757615,17.76695723,68.0563541,3.191990336,44.05536974,5.839086301,2.420344863,35.70199651,31.74103055,21.94262118,3.979434204,50.3555095,37.76262477,40.07311968,23.14958488,8.693199024,40.73157859,44.25160336,18.9871313,62.17207447,30.11597577,2.397084898,33.9566167,3.492114758,5.722730607,3.913735867
460,29.78080786,6.199407714,52.63592967,34.70676973,0.763957193,2.651199335,1.819574512,24.36993732,0.84004497,1.233179248,42.1174298,17.78040623,49.18427721,23.06998013,30.74650336,48.26008387,17.32620055,45.34500151,14.86175268,5.106489157,21.31423011,29.13735387,57.05434841,9.95244777,1.539332284,33.48140944,24.09021339,31.30480319,9.361914713,51.79956083,6.246460173,43.47233827,8.789484172,46.5870761,23.5837072,15.80967901,50.54581507,83.91999007,36.3973017,49.487852,6.488102532,57.15672348,4.089235027,0.80362672,0.579915236,39.42085377,34.47331556,175.9219385,35.2811223,4.723737247,17.62217862,68.53270917,3.35105474,44.40670196,5.860608901,2.499818594,35.66338179,32.26876908,21.85217387,4.066222373,50.36016464,37.58124215,40.20816379,23.04451961,8.684052721,40.58147486,43.94571167,19.09494851,62.19280163,30.55229628,2.388193326,33.8665901,3.509178912,5.757966028,4.016261819
461,29.742641,6.344315215,53.30700725,34.67220811,0.77496734,2.654437538,1.841806572,24.3257938,0.836899043,1.237896656,42.19272993,18.40931132,49.31050663,23.10569483,30.92889891,48.14861677,17.20195268,45.53957733,14.76105007,5.13260777,21.42781361,29.39192359,57.23006915,9.95597548,1.52229886,33.67589345,24.07216593,31.75186022,9.453800878,51.84552013,6.314395185,43.53656826,8.748030316,46.65773873,23.56060864,15.81223567,50.60576243,84.0105196,36.62002822,49.93061462,6.486338278,57.47272789,4.096615958,0.82377484,0.602777736,39.56637566,34.27811197,176.1606599,35.56783684,4.757862412,17.48169928,69.00072652,3.527990341,44.75829043,5.884517449,2.589845404,35.61759742,32.80338474,21.75977298,4.162155053,50.37262575,37.40335704,40.35786384,22.94023354,8.684383651,40.43304584,43.6438733,19.21044978,62.23055489,30.97111717,2.391707273,33.77449376,3.530603117,5.802675916,4.129927043
462,29.70490348,6.499138857,53.93420243,34.63396959,0.803580219,2.656798522,1.880255037,24.28725503,0.833035634,1.244129931,42.27092835,19.01648597,49.4384201,23.15229871,31.14126452,48.06156243,17.08711992,45.74696216,14.65710839,5.16185635,21.54234198,29.64987824,57.42520636,9.958403945,1.506328343,33.87420289,24.05152954,32.17926412,9.565024935,51.90885539,6.383891385,43.60167463,8.703312184,46.7375343,23.5327599,15.81488819,50.6708381,84.1452171,36.84282975,50.37536523,6.495255777,57.78567296,4.117643816,0.847456373,0.632344818,39.72306742,34.0871952,176.4040808,35.85374859,4.794757357,17.34805753,69.4664007,3.725726338,45.1143466,5.911551894,2.692294467,35.56392476,33.34580991,21.66612514,4.268691438,50.39682869,37.23406757,40.52845141,22.84002781,8.695337321,40.29051336,43.35279302,19.33565001,62.29420438,31.37098185,2.410656356,33.68204311,3.556457365,5.85857267,4.256511647
